Triple_Coffee;900;7.5
Mild_Espresso;643;2.0
LARGE_Lite;130;6.0
Cold_LATTE;141;2.5
SMALL_LATTE;164;1.5
ICY_Espresso;211;2.0
Double_cappuccino;306;5.0
MED_cappuccino;497;4.5
Special_LATTE;880;3.0
Triple_MOCHA;611;8.0
Mild_Lite;74;2.5
LARGE_cappuccino;37;6.0
Cold_Coffee;1000;2.0
SMALL_Coffee;855;1.0
ICY_Lite;566;2.5
Double_Espresso;1025;4.0
MED_LATTE;908;4.5
Special_Coffee;675;2.75
Triple_cappuccino;210;8.0
Mild_cappuccino;317;2.5
LARGE_LATTE;532;6.0
Cold_MOCHA;963;2.5
SMALL_MOCHA;790;1.5
ICY_cappuccino;445;2.5
Double_Lite;792;5.0
MED_Coffee;451;3.75
Special_MOCHA;806;3.0
Triple_Espresso;481;7.5
Mild_LATTE;868;2.5
LARGE_Coffee;607;5.0
Cold_cappuccino;86;2.5
SMALL_cappuccino;81;1.5
ICY_LATTE;72;2.5
Double_cappuccino;55;5.0
MED_MOCHA;22;4.5
Special_cappuccino;993;3.0
Triple_Lite;864;8.0
Mild_Coffee;607;2.0
LARGE_MOCHA;94;6.0
Cold_Espresso;105;2.0
SMALL_Espresso;128;1.0
ICY_Coffee;175;2.0
Double_LATTE;270;5.0
MED_cappuccino;461;4.5
Special_Espresso;844;2.75
Triple_cappuccino;575;8.0
Mild_MOCHA;38;2.5
LARGE_cappuccino;1037;6.0
Cold_Lite;964;2.5
SMALL_Lite;819;1.5
ICY_MOCHA;530;2.5
Double_Coffee;989;4.0
MED_Espresso;872;3.75
Special_Lite;639;3.0
Triple_LATTE;174;8.0
Mild_cappuccino;281;2.5
LARGE_Espresso;496;5.0
Cold_cappuccino;927;2.5
SMALL_cappuccino;754;1.5
ICY_cappuccino;409;2.5
Double_MOCHA;756;5.0
MED_Lite;415;4.5
Special_cappuccino;770;3.0
Triple_Coffee;445;7.5
Mild_Espresso;832;2.0
LARGE_Lite;571;6.0
Cold_LATTE;50;2.5
SMALL_LATTE;45;1.5
ICY_Espresso;36;2.0
Double_cappuccino;19;5.0
MED_cappuccino;1022;4.5
Special_LATTE;957;3.0
Triple_MOCHA;828;8.0
Mild_Lite;571;2.5
LARGE_cappuccino;58;6.0
Cold_Coffee;69;2.0
SMALL_Coffee;92;1.0
ICY_Lite;139;2.5
Double_Espresso;234;4.0
MED_LATTE;425;4.5
Special_Coffee;808;2.75
Special_Lite;21;3.0
Mild_Lite;42;2.5
Double_MOCHA;85;5.0
ICY_Espresso;172;2.0
MED_MOCHA;347;4.5
Cold_MOCHA;698;2.5
LARGE_Coffee;365;5.0
SMALL_cappuccino;736;1.5
Triple_cappuccino;443;8.0
Special_Lite;894;3.0
Mild_cappuccino;761;2.5
Double_cappuccino;496;5.0
ICY_Lite;1003;2.5
MED_cappuccino;982;4.5
Cold_cappuccino;941;2.5
LARGE_MOCHA;860;6.0
SMALL_LATTE;699;1.5
Triple_LATTE;378;8.0
Special_cappuccino;773;3.0
Mild_LATTE;528;2.5
Double_Espresso;39;4.0
ICY_cappuccino;98;2.5
MED_Espresso;217;3.75
Cold_Espresso;456;2.0
LARGE_cappuccino;935;6.0
SMALL_Coffee;858;1.0
Triple_Coffee;705;7.5
Special_LATTE;400;3.0
Mild_Coffee;827;2.0
Double_Lite;646;5.0
ICY_LATTE;285;2.5
MED_Lite;600;4.5
Cold_Lite;195;2.5
LARGE_Espresso;422;5.0
SMALL_MOCHA;877;1.5
Triple_MOCHA;752;8.0
Special_Coffee;503;2.75
Mild_MOCHA;1042;2.5
Double_cappuccino;49;5.0
ICY_Coffee;136;2.0
MED_cappuccino;311;4.5
Cold_cappuccino;662;2.5
LARGE_Lite;329;6.0
SMALL_cappuccino;700;1.5
Triple_cappuccino;407;8.0
Special_MOCHA;858;3.0
Mild_cappuccino;725;2.5
Double_LATTE;460;5.0
ICY_MOCHA;967;2.5
MED_LATTE;946;4.5
Cold_LATTE;905;2.5
LARGE_cappuccino;824;6.0
SMALL_Espresso;663;1.0
Triple_Espresso;342;7.5
Special_cappuccino;737;3.0
Mild_Espresso;492;2.0
Double_Coffee;1039;4.0
ICY_cappuccino;62;2.5
MED_Coffee;181;3.75
Cold_Coffee;420;2.0
LARGE_LATTE;899;6.0
SMALL_Lite;822;1.5
Triple_Lite;669;8.0
Special_Espresso;364;2.75
Mild_Lite;791;2.5
Double_MOCHA;610;5.0
ICY_Espresso;249;2.0
MED_MOCHA;564;4.5
Cold_MOCHA;159;2.5
LARGE_Coffee;386;5.0
SMALL_cappuccino;841;1.5
Triple_cappuccino;716;8.0
Special_Lite;467;3.0
Mild_cappuccino;1006;2.5
Double_cappuccino;1049;5.0
ICY_Lite;100;2.5
MED_cappuccino;275;4.5
Cold_cappuccino;626;2.5
LARGE_MOCHA;293;6.0
SMALL_LATTE;664;1.5
Triple_LATTE;371;8.0
Special_cappuccino;822;3.0
Mild_LATTE;689;2.5
Double_Espresso;424;4.0
ICY_cappuccino;931;2.5
MED_Espresso;910;3.75
Cold_Espresso;869;2.0
LARGE_cappuccino;788;6.0
SMALL_Coffee;627;1.0
Triple_Coffee;306;7.5
Special_LATTE;701;3.0
Mild_Coffee;456;2.0
Double_Lite;1003;5.0
ICY_LATTE;26;2.5
MED_Lite;145;4.5
Cold_Lite;384;2.5
LARGE_Espresso;863;5.0
SMALL_MOCHA;786;1.5
Triple_MOCHA;633;8.0
Special_Coffee;328;2.75
Mild_MOCHA;755;2.5
Double_cappuccino;574;5.0
ICY_Coffee;213;2.0
MED_cappuccino;528;4.5
Cold_cappuccino;123;2.5
LARGE_Lite;350;6.0
SMALL_cappuccino;805;1.5
Triple_cappuccino;680;8.0
Special_MOCHA;431;3.0
Mild_cappuccino;970;2.5
Double_LATTE;1013;5.0
ICY_MOCHA;64;2.5
MED_LATTE;239;4.5
Cold_LATTE;590;2.5
LARGE_cappuccino;257;6.0
SMALL_Espresso;628;1.0
Triple_Espresso;335;7.5
Special_cappuccino;786;3.0
Mild_Espresso;653;2.0
Double_Coffee;388;4.0
ICY_cappuccino;895;2.5
MED_Coffee;874;3.75
Cold_Coffee;833;2.0
LARGE_LATTE;752;6.0
SMALL_Lite;591;1.5
Triple_Lite;270;8.0
Special_Espresso;665;2.75
Mild_Lite;420;2.5
Double_MOCHA;967;5.0
ICY_Espresso;1026;2.0
MED_MOCHA;109;4.5
Cold_MOCHA;348;2.5
LARGE_Coffee;827;5.0
SMALL_cappuccino;750;1.5
Triple_cappuccino;597;8.0
Special_Lite;292;3.0
Mild_cappuccino;719;2.5
Double_cappuccino;538;5.0
ICY_Lite;177;2.5
MED_cappuccino;492;4.5
Cold_cappuccino;87;2.5
LARGE_MOCHA;314;6.0
SMALL_LATTE;769;1.5
Triple_LATTE;644;8.0
Special_cappuccino;395;3.0
Mild_LATTE;934;2.5
Double_Espresso;977;4.0
ICY_cappuccino;28;2.5
MED_Espresso;203;3.75
Cold_Espresso;554;2.0
LARGE_cappuccino;221;6.0
SMALL_Coffee;592;1.0
Triple_Coffee;299;7.5
Special_LATTE;750;3.0
Mild_Coffee;617;2.0
Double_Lite;352;5.0
ICY_LATTE;859;2.5
MED_Lite;838;4.5
Cold_Lite;797;2.5
LARGE_Espresso;716;5.0
SMALL_MOCHA;555;1.5
Triple_MOCHA;234;8.0
Special_Coffee;629;2.75
Mild_MOCHA;384;2.5
Double_cappuccino;931;5.0
ICY_Coffee;990;2.0
MED_cappuccino;73;4.5
Cold_cappuccino;312;2.5
LARGE_Lite;791;6.0
SMALL_cappuccino;714;1.5
Triple_cappuccino;561;8.0
Special_MOCHA;256;3.0
Mild_cappuccino;683;2.5
Double_LATTE;502;5.0
ICY_MOCHA;141;2.5
MED_LATTE;456;4.5
Cold_LATTE;51;2.5
LARGE_cappuccino;278;6.0
SMALL_Espresso;733;1.0
Triple_Espresso;608;7.5
Special_cappuccino;359;3.0
Mild_Espresso;898;2.0
Double_Coffee;941;4.0
ICY_cappuccino;1028;2.5
MED_Coffee;167;3.75
Cold_Coffee;518;2.0
LARGE_LATTE;185;6.0
SMALL_Lite;556;1.5
Triple_Lite;263;8.0
Special_Espresso;714;2.75
Mild_Lite;581;2.5
Double_MOCHA;316;5.0
ICY_Espresso;823;2.0
MED_MOCHA;802;4.5
Cold_MOCHA;761;2.5
LARGE_Coffee;680;5.0
SMALL_cappuccino;519;1.5
Triple_cappuccino;198;8.0
Special_Lite;593;3.0
Mild_cappuccino;348;2.5
Double_cappuccino;895;5.0
ICY_Lite;954;2.5
MED_cappuccino;37;4.5
Cold_cappuccino;276;2.5
LARGE_MOCHA;755;6.0
SMALL_LATTE;678;1.5
Triple_LATTE;525;8.0
Special_cappuccino;220;3.0
Mild_LATTE;647;2.5
Double_Espresso;466;4.0
ICY_cappuccino;105;2.5
MED_Espresso;420;3.75
Cold_Espresso;1051;2.0
LARGE_cappuccino;242;6.0
SMALL_Coffee;697;1.0
Triple_Coffee;572;7.5
Special_LATTE;323;3.0
Mild_Coffee;862;2.0
Double_Lite;905;5.0
ICY_LATTE;992;2.5
MED_Lite;131;4.5
Cold_Lite;482;2.5
LARGE_Espresso;149;5.0
SMALL_MOCHA;520;1.5
Triple_MOCHA;227;8.0
Special_Coffee;678;2.75
Mild_MOCHA;545;2.5
Double_cappuccino;280;5.0
ICY_Coffee;787;2.0
MED_cappuccino;766;4.5
Cold_cappuccino;725;2.5
LARGE_Lite;644;6.0
SMALL_cappuccino;483;1.5
Triple_cappuccino;162;8.0
Special_MOCHA;557;3.0
Mild_cappuccino;312;2.5
Double_LATTE;859;5.0
ICY_MOCHA;918;2.5
MED_LATTE;1037;4.5
Cold_LATTE;240;2.5
LARGE_cappuccino;719;6.0
SMALL_Espresso;642;1.0
Triple_Espresso;489;7.5
Special_cappuccino;184;3.0
Mild_Espresso;611;2.0
Double_Coffee;430;4.0
ICY_cappuccino;69;2.5
MED_Coffee;384;3.75
Cold_Coffee;1015;2.0
LARGE_LATTE;206;6.0
SMALL_Lite;661;1.5
Triple_Lite;536;8.0
Special_Espresso;287;2.75
Mild_Lite;826;2.5
Double_MOCHA;869;5.0
ICY_Espresso;956;2.0
MED_MOCHA;95;4.5
Cold_MOCHA;446;2.5
LARGE_Coffee;113;5.0
SMALL_cappuccino;484;1.5
Triple_cappuccino;191;8.0
Special_Lite;642;3.0
Mild_cappuccino;509;2.5
Double_cappuccino;244;5.0
ICY_Lite;751;2.5
MED_cappuccino;730;4.5
Cold_cappuccino;689;2.5
LARGE_MOCHA;608;6.0
SMALL_LATTE;447;1.5
Triple_LATTE;126;8.0
Special_cappuccino;521;3.0
Mild_LATTE;276;2.5
Double_Espresso;823;4.0
ICY_cappuccino;882;2.5
MED_Espresso;1001;3.75
Cold_Espresso;204;2.0
LARGE_cappuccino;683;6.0
SMALL_Coffee;606;1.0
Triple_Coffee;453;7.5
Special_LATTE;148;3.0
Mild_Coffee;575;2.0
Double_Lite;394;5.0
ICY_LATTE;33;2.5
MED_Lite;348;4.5
Cold_Lite;979;2.5
LARGE_Espresso;170;5.0
SMALL_MOCHA;625;1.5
Triple_MOCHA;500;8.0
Special_Coffee;251;2.75
Mild_MOCHA;790;2.5
Double_cappuccino;833;5.0
ICY_Coffee;920;2.0
MED_cappuccino;59;4.5
Cold_cappuccino;410;2.5
LARGE_Lite;77;6.0
SMALL_cappuccino;448;1.5
Triple_cappuccino;155;8.0
Special_MOCHA;606;3.0
Mild_cappuccino;473;2.5
Double_LATTE;208;5.0
ICY_MOCHA;715;2.5
MED_LATTE;694;4.5
Cold_LATTE;653;2.5
LARGE_cappuccino;572;6.0
SMALL_Espresso;411;1.0
Triple_Espresso;90;7.5
Special_cappuccino;485;3.0
Mild_Espresso;240;2.0
Double_Coffee;787;4.0
ICY_cappuccino;846;2.5
MED_Coffee;965;3.75
Cold_Coffee;168;2.0
LARGE_LATTE;647;6.0
SMALL_Lite;570;1.5
Triple_Lite;417;8.0
Special_Espresso;112;2.75
Mild_Lite;539;2.5
Double_MOCHA;358;5.0
ICY_Espresso;1033;2.0
MED_MOCHA;312;4.5
Cold_MOCHA;943;2.5
LARGE_Coffee;134;5.0
SMALL_cappuccino;589;1.5
Triple_cappuccino;464;8.0
Special_Lite;215;3.0
Mild_cappuccino;754;2.5
Double_cappuccino;797;5.0
ICY_Lite;884;2.5
MED_cappuccino;23;4.5
Cold_cappuccino;374;2.5
LARGE_MOCHA;41;6.0
SMALL_LATTE;412;1.5
Triple_LATTE;119;8.0
Special_cappuccino;570;3.0
Mild_LATTE;437;2.5
Double_Espresso;172;4.0
ICY_cappuccino;679;2.5
MED_Espresso;658;3.75
Cold_Espresso;617;2.0
LARGE_cappuccino;536;6.0
SMALL_Coffee;375;1.0
Triple_Coffee;54;7.5
Special_LATTE;449;3.0
Mild_Coffee;204;2.0
Double_Lite;751;5.0
ICY_LATTE;810;2.5
MED_Lite;929;4.5
Cold_Lite;132;2.5
LARGE_Espresso;611;5.0
SMALL_MOCHA;534;1.5
Triple_MOCHA;381;8.0
Special_Coffee;76;2.75
Mild_MOCHA;503;2.5
Double_cappuccino;322;5.0
ICY_Coffee;997;2.0
MED_cappuccino;276;4.5
Cold_cappuccino;907;2.5
LARGE_Lite;98;6.0
SMALL_cappuccino;553;1.5
Triple_cappuccino;428;8.0
Special_MOCHA;179;3.0
Mild_cappuccino;718;2.5
Double_LATTE;761;5.0
ICY_MOCHA;848;2.5
MED_LATTE;1023;4.5
Cold_LATTE;338;2.5
LARGE_cappuccino;1041;6.0
SMALL_Espresso;376;1.0
Triple_Espresso;83;7.5
Special_cappuccino;534;3.0
Mild_Espresso;401;2.0
Double_Coffee;136;4.0
ICY_cappuccino;643;2.5
MED_Coffee;622;3.75
Cold_Coffee;581;2.0
LARGE_LATTE;500;6.0
SMALL_Lite;339;1.5
Triple_Lite;18;8.0
Special_Espresso;413;2.75
Mild_Lite;168;2.5
Double_MOCHA;715;5.0
ICY_Espresso;774;2.0
MED_MOCHA;893;4.5
Cold_MOCHA;96;2.5
LARGE_Coffee;575;5.0
SMALL_cappuccino;498;1.5
Triple_cappuccino;345;8.0
Special_Lite;40;3.0
Mild_cappuccino;467;2.5
Double_cappuccino;286;5.0
ICY_Lite;961;2.5
MED_cappuccino;240;4.5
Cold_cappuccino;871;2.5
LARGE_MOCHA;62;6.0
SMALL_LATTE;517;1.5
Triple_LATTE;392;8.0
Special_cappuccino;143;3.0
Mild_LATTE;682;2.5
Double_Espresso;725;4.0
ICY_cappuccino;812;2.5
MED_Espresso;987;3.75
Cold_Espresso;302;2.0
LARGE_cappuccino;1005;6.0
SMALL_Coffee;340;1.0
Triple_Coffee;47;7.5
Special_LATTE;498;3.0
Mild_Coffee;365;2.0
Double_Lite;100;5.0
ICY_LATTE;607;2.5
MED_Lite;586;4.5
Cold_Lite;545;2.5
LARGE_Espresso;464;5.0
SMALL_MOCHA;303;1.5
Triple_MOCHA;1018;8.0
Special_Coffee;377;2.75
Mild_MOCHA;132;2.5
Double_cappuccino;679;5.0
ICY_Coffee;738;2.0
MED_cappuccino;857;4.5
Cold_cappuccino;60;2.5
LARGE_Lite;539;6.0
SMALL_cappuccino;462;1.5
Triple_cappuccino;309;8.0
Special_MOCHA;1040;3.0
Mild_cappuccino;431;2.5
Double_LATTE;250;5.0
ICY_MOCHA;925;2.5
MED_LATTE;204;4.5
Cold_LATTE;835;2.5
LARGE_cappuccino;26;6.0
SMALL_Espresso;481;1.0
Triple_Espresso;356;7.5
Special_cappuccino;107;3.0
Mild_Espresso;646;2.0
Double_Coffee;689;4.0
ICY_cappuccino;776;2.5
MED_Coffee;951;3.75
Cold_Coffee;266;2.0
LARGE_LATTE;969;6.0
SMALL_Lite;304;1.5
Triple_Lite;1047;8.0
Special_Espresso;462;2.75
Mild_Lite;329;2.5
Double_MOCHA;64;5.0
ICY_Espresso;571;2.0
MED_MOCHA;550;4.5
Cold_MOCHA;509;2.5
LARGE_Coffee;428;5.0
SMALL_cappuccino;267;1.5
Triple_cappuccino;982;8.0
Special_Lite;341;3.0
Mild_cappuccino;96;2.5
Double_cappuccino;643;5.0
ICY_Lite;702;2.5
MED_cappuccino;821;4.5
Cold_cappuccino;24;2.5
LARGE_MOCHA;503;6.0
SMALL_LATTE;426;1.5
Triple_LATTE;273;8.0
Special_cappuccino;1004;3.0
Mild_LATTE;395;2.5
Double_Espresso;214;4.0
ICY_cappuccino;889;2.5
MED_Espresso;168;3.75
Cold_Espresso;799;2.0
LARGE_cappuccino;1026;6.0
SMALL_Coffee;445;1.0
Triple_Coffee;320;7.5
Special_LATTE;71;3.0
Mild_Coffee;610;2.0
Double_Lite;653;5.0
ICY_LATTE;740;2.5
MED_Lite;915;4.5
Cold_Lite;230;2.5
LARGE_Espresso;933;5.0
SMALL_MOCHA;268;1.5
Triple_MOCHA;1011;8.0
Special_Coffee;426;2.75
Mild_MOCHA;293;2.5
Double_cappuccino;28;5.0
ICY_Coffee;535;2.0
MED_cappuccino;514;4.5
Cold_cappuccino;473;2.5
LARGE_Lite;392;6.0
SMALL_cappuccino;231;1.5
Triple_cappuccino;946;8.0
Special_MOCHA;305;3.0
Mild_cappuccino;60;2.5
Double_LATTE;607;5.0
ICY_MOCHA;666;2.5
MED_LATTE;785;4.5
Cold_LATTE;1024;2.5
LARGE_cappuccino;467;6.0
SMALL_Espresso;390;1.0
Triple_Espresso;237;7.5
Special_cappuccino;968;3.0
Mild_Espresso;359;2.0
Double_Coffee;178;4.0
ICY_cappuccino;853;2.5
MED_Coffee;132;3.75
Cold_Coffee;763;2.0
LARGE_LATTE;990;6.0
SMALL_Lite;409;1.5
Triple_Lite;284;8.0
Special_Espresso;35;2.75
Mild_Lite;574;2.5
Double_MOCHA;617;5.0
ICY_Espresso;704;2.0
MED_MOCHA;879;4.5
Cold_MOCHA;194;2.5
LARGE_Coffee;897;5.0
SMALL_cappuccino;232;1.5
Triple_cappuccino;975;8.0
Special_Lite;390;3.0
Mild_cappuccino;257;2.5
Double_cappuccino;1028;5.0
ICY_Lite;499;2.5
MED_cappuccino;478;4.5
Cold_cappuccino;437;2.5
LARGE_MOCHA;356;6.0
SMALL_LATTE;195;1.5
Triple_LATTE;910;8.0
Special_cappuccino;269;3.0
Mild_LATTE;24;2.5
Double_Espresso;571;4.0
ICY_cappuccino;630;2.5
MED_Espresso;749;3.75
Cold_Espresso;988;2.0
LARGE_cappuccino;431;6.0
SMALL_Coffee;354;1.0
Triple_Coffee;201;7.5
Special_LATTE;932;3.0
Mild_Coffee;323;2.0
Double_Lite;142;5.0
ICY_LATTE;817;2.5
MED_Lite;96;4.5
Cold_Lite;727;2.5
LARGE_Espresso;954;5.0
SMALL_MOCHA;373;1.5
Triple_MOCHA;248;8.0
Special_Coffee;1035;2.75
Mild_MOCHA;538;2.5
Double_cappuccino;581;5.0
ICY_Coffee;668;2.0
MED_cappuccino;843;4.5
Cold_cappuccino;158;2.5
LARGE_Lite;861;6.0
SMALL_cappuccino;196;1.5
Triple_cappuccino;939;8.0
Special_MOCHA;354;3.0
Mild_cappuccino;221;2.5
Double_LATTE;992;5.0
ICY_MOCHA;463;2.5
MED_LATTE;442;4.5
Cold_LATTE;401;2.5
LARGE_cappuccino;320;6.0
SMALL_Espresso;159;1.0
Triple_Espresso;874;7.5
Special_cappuccino;233;3.0
Mild_Espresso;1024;2.0
Double_Coffee;535;4.0
ICY_cappuccino;594;2.5
MED_Coffee;713;3.75
Cold_Coffee;952;2.0
LARGE_LATTE;395;6.0
SMALL_Lite;318;1.5
Triple_Lite;165;8.0
Special_Espresso;896;2.75
Mild_Lite;287;2.5
Double_MOCHA;106;5.0
ICY_Espresso;781;2.0
MED_MOCHA;60;4.5
Cold_MOCHA;691;2.5
LARGE_Coffee;918;5.0
SMALL_cappuccino;337;1.5
Triple_cappuccino;212;8.0
Special_Lite;999;3.0
Mild_cappuccino;502;2.5
Double_cappuccino;545;5.0
ICY_Lite;632;2.5
MED_cappuccino;807;4.5
Cold_cappuccino;122;2.5
LARGE_MOCHA;825;6.0
SMALL_LATTE;160;1.5
Triple_LATTE;903;8.0
Special_cappuccino;318;3.0
Mild_LATTE;185;2.5
Double_Espresso;956;4.0
ICY_cappuccino;427;2.5
MED_Espresso;406;3.75
Cold_Espresso;365;2.0
LARGE_cappuccino;284;6.0
SMALL_Coffee;123;1.0
Triple_Coffee;838;7.5
Special_LATTE;197;3.0
Mild_Coffee;988;2.0
Double_Lite;499;5.0
ICY_LATTE;558;2.5
MED_Lite;677;4.5
Cold_Lite;916;2.5
LARGE_Espresso;359;5.0
SMALL_MOCHA;282;1.5
Triple_MOCHA;129;8.0
Special_Coffee;860;2.75
Mild_MOCHA;251;2.5
Double_cappuccino;70;5.0
ICY_Coffee;745;2.0
MED_cappuccino;24;4.5
Cold_cappuccino;655;2.5
LARGE_Lite;882;6.0
SMALL_cappuccino;301;1.5
Triple_cappuccino;176;8.0
Special_MOCHA;963;3.0
Mild_cappuccino;466;2.5
Double_LATTE;509;5.0
ICY_MOCHA;596;2.5
MED_LATTE;771;4.5
Cold_LATTE;86;2.5
LARGE_cappuccino;789;6.0
SMALL_Espresso;124;1.0
Triple_Espresso;867;7.5
Special_cappuccino;282;3.0
Mild_Espresso;149;2.0
Double_Coffee;920;4.0
ICY_cappuccino;391;2.5
MED_Coffee;370;3.75
Cold_Coffee;329;2.0
LARGE_LATTE;248;6.0
SMALL_Lite;87;1.5
Triple_Lite;802;8.0
Special_Espresso;161;2.75
Mild_Lite;952;2.5
Double_MOCHA;463;5.0
ICY_Espresso;522;2.0
MED_MOCHA;641;4.5
Cold_MOCHA;880;2.5
LARGE_Coffee;323;5.0
SMALL_cappuccino;246;1.5
Triple_cappuccino;93;8.0
Special_Lite;824;3.0
Mild_cappuccino;215;2.5
Double_cappuccino;34;5.0
ICY_Lite;709;2.5
MED_cappuccino;1024;4.5
Cold_cappuccino;619;2.5
LARGE_MOCHA;846;6.0
SMALL_LATTE;265;1.5
Triple_LATTE;140;8.0
Special_cappuccino;927;3.0
Mild_LATTE;430;2.5
Double_Espresso;473;4.0
ICY_cappuccino;560;2.5
MED_Espresso;735;3.75
Cold_Espresso;50;2.0
LARGE_cappuccino;753;6.0
SMALL_Coffee;88;1.0
Triple_Coffee;831;7.5
Special_LATTE;246;3.0
Mild_Coffee;113;2.0
Double_Lite;884;5.0
ICY_LATTE;355;2.5
MED_Lite;334;4.5
Cold_Lite;293;2.5
LARGE_Espresso;212;5.0
SMALL_MOCHA;51;1.5
Triple_MOCHA;766;8.0
Special_Coffee;125;2.75
Mild_MOCHA;916;2.5
Double_cappuccino;427;5.0
ICY_Coffee;486;2.0
MED_cappuccino;605;4.5
Cold_cappuccino;844;2.5
LARGE_Lite;287;6.0
SMALL_cappuccino;210;1.5
Triple_cappuccino;57;8.0
Special_MOCHA;788;3.0
Mild_cappuccino;179;2.5
Double_LATTE;1034;5.0
ICY_MOCHA;673;2.5
MED_LATTE;988;4.5
Cold_LATTE;583;2.5
LARGE_cappuccino;810;6.0
SMALL_Espresso;229;1.0
Triple_Espresso;104;7.5
Special_cappuccino;891;3.0
Mild_Espresso;394;2.0
Double_Coffee;437;4.0
ICY_cappuccino;524;2.5
MED_Coffee;699;3.75
Cold_Coffee;1050;2.0
LARGE_LATTE;717;6.0
SMALL_Lite;52;1.5
Triple_Lite;795;8.0
Special_Espresso;210;2.75
Mild_Lite;77;2.5
Double_MOCHA;848;5.0
ICY_Espresso;319;2.0
MED_MOCHA;298;4.5
Cold_MOCHA;257;2.5
LARGE_Coffee;176;5.0
SMALL_cappuccino;1051;1.5
Triple_cappuccino;730;8.0
Special_Lite;89;3.0
Mild_cappuccino;880;2.5
Double_cappuccino;391;5.0
ICY_Lite;450;2.5
MED_cappuccino;569;4.5
Cold_cappuccino;808;2.5
LARGE_MOCHA;251;6.0
SMALL_LATTE;174;1.5
Triple_LATTE;22;8.0
Special_cappuccino;754;3.0
Mild_LATTE;147;2.5
Double_Espresso;1006;4.0
ICY_cappuccino;653;2.5
MED_Espresso;984;3.75
Cold_Espresso;611;2.0
LARGE_cappuccino;902;6.0
SMALL_Coffee;449;1.0
Triple_Coffee;580;7.5
Special_LATTE;843;3.0
Mild_Coffee;334;2.0
Double_Lite;353;5.0
ICY_LATTE;392;2.5
MED_Lite;471;4.5
Cold_Lite;630;2.5
LARGE_Espresso;949;5.0
SMALL_MOCHA;552;1.5
Triple_MOCHA;795;8.0
Special_Coffee;246;2.75
Mild_MOCHA;185;2.5
Double_cappuccino;64;5.0
ICY_Coffee;859;2.0
MED_cappuccino;378;4.5
Cold_cappuccino;453;2.5
LARGE_Lite;604;6.0
SMALL_cappuccino;907;1.5
Triple_cappuccino;478;8.0
Special_MOCHA;657;3.0
Mild_cappuccino;1016;2.5
Double_LATTE;699;5.0
ICY_MOCHA;66;2.5
MED_LATTE;873;4.5
Cold_LATTE;416;2.5
LARGE_cappuccino;539;6.0
SMALL_Espresso;786;1.0
Triple_Espresso;245;7.5
Special_cappuccino;200;3.0
Mild_Espresso;111;2.0
Double_Coffee;970;4.0
ICY_cappuccino;617;2.5
MED_Coffee;948;3.75
Cold_Coffee;575;2.0
LARGE_LATTE;866;6.0
SMALL_Lite;413;1.5
Triple_Lite;544;8.0
Special_Espresso;807;2.75
Mild_Lite;298;2.5
Double_MOCHA;317;5.0
ICY_Espresso;356;2.0
MED_MOCHA;435;4.5
Cold_MOCHA;594;2.5
LARGE_Coffee;913;5.0
SMALL_cappuccino;516;1.5
Triple_cappuccino;759;8.0
Special_Lite;210;3.0
Mild_cappuccino;149;2.5
Double_cappuccino;28;5.0
ICY_Lite;823;2.5
MED_cappuccino;342;4.5
Cold_cappuccino;417;2.5
LARGE_MOCHA;568;6.0
SMALL_LATTE;871;1.5
Triple_LATTE;442;8.0
Special_cappuccino;621;3.0
Mild_LATTE;980;2.5
Double_Espresso;663;4.0
ICY_cappuccino;30;2.5
MED_Espresso;837;3.75
Cold_Espresso;380;2.0
LARGE_cappuccino;503;6.0
SMALL_Coffee;750;1.0
Triple_Coffee;209;7.5
Special_LATTE;164;3.0
Mild_Coffee;75;2.0
Double_Lite;934;5.0
ICY_LATTE;581;2.5
MED_Lite;912;4.5
Cold_Lite;539;2.5
LARGE_Espresso;830;5.0
SMALL_MOCHA;377;1.5
Triple_MOCHA;508;8.0
Special_Coffee;771;2.75
Mild_MOCHA;262;2.5
Double_cappuccino;281;5.0
ICY_Coffee;320;2.0
MED_cappuccino;399;4.5
Cold_cappuccino;558;2.5
LARGE_Lite;877;6.0
SMALL_cappuccino;480;1.5
Triple_cappuccino;723;8.0
Special_MOCHA;174;3.0
Mild_cappuccino;113;2.5
Double_LATTE;1028;5.0
ICY_MOCHA;787;2.5
MED_LATTE;306;4.5
Cold_LATTE;381;2.5
LARGE_cappuccino;532;6.0
SMALL_Espresso;835;1.0
Triple_Espresso;406;7.5
Special_cappuccino;585;3.0
Mild_Espresso;944;2.0
Double_Coffee;627;4.0
ICY_cappuccino;1030;2.5
MED_Coffee;801;3.75
Cold_Coffee;344;2.0
LARGE_LATTE;467;6.0
SMALL_Lite;714;1.5
Triple_Lite;173;8.0
Special_Espresso;128;2.75
Mild_Lite;39;2.5
Double_MOCHA;898;5.0
ICY_Espresso;545;2.0
MED_MOCHA;876;4.5
Cold_MOCHA;503;2.5
LARGE_Coffee;794;5.0
SMALL_cappuccino;341;1.5
Triple_cappuccino;472;8.0
Special_Lite;735;3.0
Mild_cappuccino;226;2.5
Double_cappuccino;245;5.0
ICY_Lite;284;2.5
MED_cappuccino;363;4.5
Cold_cappuccino;522;2.5
LARGE_MOCHA;841;6.0
SMALL_LATTE;444;1.5
Triple_LATTE;687;8.0
Special_cappuccino;138;3.0
Mild_LATTE;77;2.5
